顺位,用时,开始时间,规则,牌谱,段位,pt,获得pt,R值,1位玩家,1位得点,2位玩家,2位得点,3位玩家,3位得点,4位玩家,4位得点,虚拟段位,虚拟pt,虚拟获得pt,By nodocchi.moe
2位,35分,2017-01-12 21:09,四鳳南喰赤－,https://tenhou.net/3/?log=2017011222gm-00a9-0000-2b65164a&tw=0,九段,1470,45,2209,=園城寺怜=,47.0,CLS,9.0,うさぎファンシー,-12.0,ヨコヅナ,-44.0,,,
4位,31分,2017-01-12 21:49,四鳳南喰赤－,https://tenhou.net/3/?log=2017011222gm-00a9-0000-0e256f89&tw=0,九段,1515,-165,2211,ルネスタ,43.0,広島の種馬,6.0,あいび3,-18.0,CLS,-31.0,,,
3位,40分,2017-01-12 22:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011223gm-00a9-0000-e2abb759&tw=2,九段,1350,0,2205,=上埜久=,49.0,ツレオ,8.0,CLS,-19.0,大楠公,-38.0,,,
4位,19分,2017-01-12 23:17,四鳳南喰赤－,https://tenhou.net/3/?log=2017011300gm-00a9-0000-edd21b02&tw=1,九段,1350,-165,2203,マリベル,58.0,BIGBOSS,13.0,サラバ!,-18.0,CLS,-53.0,,,
2位,28分,2017-01-12 23:39,四鳳南喰赤－,https://tenhou.net/3/?log=2017011300gm-00a9-0000-eb82a0ba&tw=3,九段,1185,45,2197,完全無敵少女EX,46.0,CLS,13.0,eranvita,-19.0,安定四段,-40.0,,,
1位,27分,2017-01-13 00:11,四鳳南喰赤－,https://tenhou.net/3/?log=2017011301gm-00a9-0000-a3caec3a&tw=1,九段,1230,90,2198,CLS,45.0,コマツマツコ,6.0,ces9,-17.0,koboz2,-34.0,,,
4位,16分,2017-01-13 00:43,四鳳南喰赤－,https://tenhou.net/3/?log=2017011301gm-00a9-0000-6f78d596&tw=0,九段,1320,-165,2204,tnfsh204,67.0,taiwanco,10.0,@純ちゃん,-26.0,CLS,-51.0,,,
2位,24分,2017-01-13 00:59,四鳳南喰赤－,https://tenhou.net/3/?log=2017011301gm-00a9-0000-2562feb8&tw=0,九段,1155,45,2198,人生フルゼンツ,63.0,CLS,15.0,koboz2,-31.0,@純ちゃん,-47.0,,,
2位,30分,2017-01-13 01:31,四鳳南喰赤－,https://tenhou.net/3/?log=2017011302gm-00a9-0000-5e9200d8&tw=1,九段,1200,45,2200,easy,41.0,CLS,6.0,アイエッ！？,-17.0,kiyonari,-30.0,,,
1位,18分,2017-01-13 02:08,四鳳南喰赤－,https://tenhou.net/3/?log=2017011303gm-00a9-0000-3161e808&tw=1,九段,1245,90,2202,CLS,59.0,夏の夜の夢,10.0,HOUHOU,-15.0,麻雀九級,-54.0,,,
2位,40分,2017-01-13 02:26,四鳳南喰赤－,https://tenhou.net/3/?log=2017011303gm-00a9-0000-37ea0983&tw=2,九段,1335,45,2207,いたヒロ,72.0,CLS,9.0,zeRo,-32.0,麻雀九級,-49.0,,,
2位,22分,2017-01-13 03:14,四鳳南喰赤－,https://tenhou.net/3/?log=2017011304gm-00a9-0000-101a8b39&tw=3,九段,1380,45,2209,zeRo,49.0,CLS,11.0,麻雀九級,-10.0,leomooo,-50.0,,,
4位,23分,2017-01-13 03:39,四鳳南喰赤－,https://tenhou.net/3/?log=2017011304gm-00a9-0000-10afcea6&tw=2,九段,1425,-165,2211,aeg754,50.0,西野七瀬,16.0,leomooo,-19.0,CLS,-47.0,,,
2位,25分,2017-01-13 04:07,四鳳南喰赤－,https://tenhou.net/3/?log=2017011305gm-00a9-0000-105edbc5&tw=1,九段,1260,45,2204,cobehope,56.0,CLS,8.0,フーガ,-21.0,アルテミス,-43.0,,,
3位,20分,2017-01-13 04:34,四鳳南喰赤－,https://tenhou.net/3/?log=2017011305gm-00a9-0000-052d1bc5&tw=0,九段,1305,0,2206,アルテミス,51.0,HOUHOU,4.0,CLS,-21.0,cobehope,-34.0,,,
2位,22分,2017-01-13 05:10,四鳳南喰赤－,https://tenhou.net/3/?log=2017011306gm-00a9-0000-32691957&tw=0,九段,1305,45,2204,zyunbo,66.0,CLS,12.0,かんろ,-20.0,ひ,-58.0,,,
3位,29分,2017-01-13 05:39,四鳳南喰赤－,https://tenhou.net/3/?log=2017011306gm-00a9-0000-157a9f6f&tw=0,九段,1350,0,2206,Gen/gen,42.0,大宮忍v,6.0,CLS,-17.0,玩個JB,-31.0,,,
3位,23分,2017-01-14 03:19,四鳳南喰赤－,https://tenhou.net/3/?log=2017011404gm-00a9-0000-abc93cff&tw=1,九段,1350,0,2203,あっきーにゃん,54.0,丸戸信者,14.0,CLS,-26.0,もぐｒｒｒｒｒ,-42.0,,,
2位,26分,2017-01-14 03:43,四鳳南喰赤－,https://tenhou.net/3/?log=2017011404gm-00a9-0000-bd8403a5&tw=2,九段,1350,45,2201,cobehope,52.0,CLS,7.0,丸戸信者,-22.0,AUGURI,-37.0,,,
1位,7分,2017-01-14 04:16,四鳳南喰赤－,https://tenhou.net/3/?log=2017011405gm-00a9-0000-8806a55f&tw=2,九段,1395,90,2203,CLS,49.0,aeg754,17.0,よるがた,-15.0,【蒼琉】,-51.0,,,
3位,24分,2017-01-14 04:24,四鳳南喰赤－,https://tenhou.net/3/?log=2017011405gm-00a9-0000-250c5426&tw=3,九段,1485,0,2209,ドバクチ大野,54.0,aeg754,10.0,CLS,-14.0,あい☆まい★みー,-50.0,,,
1位,25分,2017-01-14 04:56,四鳳南喰赤－,https://tenhou.net/3/?log=2017011405gm-00a9-0000-69251ede&tw=3,九段,1485,90,2207,CLS,45.0,愛内里菜,2.0,mizuyou,-18.0,むきっち,-29.0,,,
1位,23分,2017-01-14 05:25,四鳳南喰赤－,https://tenhou.net/3/?log=2017011406gm-00a9-0000-ae8f6239&tw=3,九段,1575,90,2212,CLS,47.0,mizuyou,13.0,ふみKUN,-11.0,イズミン,-49.0,,,
1位,17分,2017-01-14 06:00,四鳳南喰赤－,https://tenhou.net/3/?log=2017011407gm-00a9-0000-f0814436&tw=0,九段,1665,90,2218,CLS,70.0,ふか,7.0,安斎,-26.0,赤城みりあ,-51.0,,,
4位,24分,2017-01-14 06:23,四鳳南喰赤－,https://tenhou.net/3/?log=2017011407gm-00a9-0000-8030c925&tw=1,九段,1755,-165,2224,zoo1964,58.0,赤城みりあ,9.0,安斎,-22.0,CLS,-45.0,,,
1位,20分,2017-01-14 07:31,四鳳南喰赤－,https://tenhou.net/3/?log=2017011408gm-00a9-0000-b41a70e3&tw=2,九段,1590,90,2218,CLS,52.0,ふみKUN,4.0,南斗無音拳,-16.0,ちょりお,-40.0,,,
1位,14分,2017-01-14 08:00,四鳳南喰赤－,https://tenhou.net/3/?log=2017011409gm-00a9-0000-94839a51&tw=1,九段,1680,90,2223,CLS,67.0,終級奧義,9.0,iq180真剣様,-17.0,easy,-59.0,,,
4位,42分,2017-01-14 08:15,四鳳南喰赤－,https://tenhou.net/3/?log=2017011409gm-00a9-0000-3bc4e7a2&tw=3,九段,1770,-165,2229,終級奧義,47.0,コンテニュー,8.0,【罪歌】,-20.0,CLS,-35.0,,,
1位,23分,2017-01-14 09:03,四鳳南喰赤－,https://tenhou.net/3/?log=2017011410gm-00a9-0000-91269859&tw=0,九段,1605,90,2223,CLS,46.0,blue1,12.0,ゆいちゃんのパパ,-13.0,石原良純,-45.0,,,
4位,36分,2017-01-14 09:31,四鳳南喰赤－,https://tenhou.net/3/?log=2017011410gm-00a9-0000-b5a832ac&tw=2,九段,1695,-165,2229,爆弾五郎２,53.0,にせ西園寺,20.0,blue1,-26.0,CLS,-47.0,,,
3位,26分,2017-01-14 10:14,四鳳南喰赤－,https://tenhou.net/3/?log=2017011411gm-00a9-0000-c9b13b8f&tw=3,九段,1530,0,2222,ちゃる子,43.0,Thrive,14.0,CLS,-13.0,楓香,-44.0,,,
1位,24分,2017-01-14 11:09,四鳳南喰赤－,https://tenhou.net/3/?log=2017011412gm-00a9-0000-b2f82c7b&tw=2,九段,1530,90,2220,CLS,54.0,赤城みりあ,14.0,とぐろせんぱい,-17.0,早紀,-51.0,,,
3位,33分,2017-01-14 11:36,四鳳南喰赤－,https://tenhou.net/3/?log=2017011412gm-00a9-0000-bb0753f7&tw=2,九段,1620,0,2225,ライディン,55.0,てんとうくろー,18.0,CLS,-17.0,ワームホール,-56.0,,,
4位,31分,2017-01-14 12:26,四鳳南喰赤－,https://tenhou.net/3/?log=2017011413gm-00a9-0000-21e531cb&tw=3,九段,1620,-165,2223,爆弾五郎２,44.0,詩暢,12.0,きよぴん,-19.0,CLS,-37.0,,,
2位,24分,2017-01-14 13:03,四鳳南喰赤－,https://tenhou.net/3/?log=2017011414gm-00a9-0000-1b490d67&tw=0,九段,1455,45,2216,うるるさらら,49.0,CLS,19.0,ピコマスティフ,-16.0,木枯らしん,-52.0,,,
3位,21分,2017-01-14 13:28,四鳳南喰赤－,https://tenhou.net/3/?log=2017011414gm-00a9-0000-24ad72e1&tw=3,九段,1500,0,2218,うるるさらら,55.0,にせ西園寺,8.0,CLS,-22.0,木枯らしん,-41.0,,,
3位,30分,2017-01-14 13:55,四鳳南喰赤－,https://tenhou.net/3/?log=2017011414gm-00a9-0000-80d20314&tw=0,九段,1500,0,2216,kazz-k,43.0,うるるさらら,6.0,CLS,-18.0,PEACE10,-31.0,,,
2位,19分,2017-01-14 14:30,四鳳南喰赤－,https://tenhou.net/3/?log=2017011415gm-00a9-0000-f9c78b4c&tw=0,九段,1500,45,2214,ひさ,73.0,CLS,-3.0,レイトン准教授,-28.0,ふるつぱあ,-42.0,,,
2位,25分,2017-01-14 14:52,四鳳南喰赤－,https://tenhou.net/3/?log=2017011415gm-00a9-0000-d7d32d84&tw=2,九段,1545,45,2215,みかん太,47.0,CLS,8.0,キング☆スター,-22.0,mato0603,-33.0,,,
1位,28分,2017-01-14 15:20,四鳳南喰赤－,https://tenhou.net/3/?log=2017011416gm-00a9-0000-35239b82&tw=0,九段,1590,90,2217,CLS,61.0,キング☆スター,3.0,じゅなばばば,-24.0,麻雀九級,-40.0,,,
3位,25分,2017-01-14 15:53,四鳳南喰赤－,https://tenhou.net/3/?log=2017011416gm-00a9-0000-3f1a7b6f&tw=1,九段,1680,0,2222,どーも僕です,51.0,トシフーニ,5.0,CLS,-22.0,critter2,-34.0,,,
2位,18分,2017-01-14 16:21,四鳳南喰赤－,https://tenhou.net/3/?log=2017011417gm-00a9-0000-1de04614&tw=1,九段,1680,45,2220,tori0612,57.0,CLS,21.0,00sai,-14.0,素養の塊,-64.0,,,
2位,29分,2017-01-14 16:45,四鳳南喰赤－,https://tenhou.net/3/?log=2017011417gm-00a9-0000-8697bfe4&tw=1,九段,1725,45,2222,shapeler,50.0,CLS,12.0,神楽坂ゆか,-13.0,ゴッサム,-49.0,,,
1位,22分,2017-01-14 19:42,四鳳南喰赤－,https://tenhou.net/3/?log=2017011420gm-00a9-0000-e5f630f9&tw=2,九段,1770,90,2223,CLS,52.0,hinajinn,9.0,夏の夜の夢,-15.0,うけながすぜ,-46.0,,,
4位,18分,2017-01-14 20:12,四鳳南喰赤－,https://tenhou.net/3/?log=2017011421gm-00a9-0000-c546fb8d&tw=2,九段,1860,-165,2229,素養の塊,60.0,butitama,11.0,=上埜久=,-19.0,CLS,-52.0,,,
1位,29分,2017-01-14 20:39,四鳳南喰赤－,https://tenhou.net/3/?log=2017011421gm-00a9-0000-0cc17591&tw=0,九段,1695,90,2223,CLS,55.0,偽善者高橋みなみ,7.0,SUZUKAⅡ,-19.0,サブコンテスト,-43.0,,,
4位,24分,2017-01-14 21:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011422gm-00a9-0000-24c72cdd&tw=2,九段,1785,-165,2228,【zero】,48.0,<>,12.0,信濃の荒法師,-15.0,CLS,-45.0,,,
1位,30分,2017-01-14 21:51,四鳳南喰赤－,https://tenhou.net/3/?log=2017011422gm-00a9-0000-26be4f82&tw=3,九段,1620,90,2222,CLS,53.0,peater,6.0,安定四段,-24.0,鬼門☆,-35.0,,,
3位,50分,2017-01-14 22:24,四鳳南喰赤－,https://tenhou.net/3/?log=2017011423gm-00a9-0000-de8a385d&tw=1,九段,1710,0,2228,ゆるふわ,48.0,雷神魔理沙,6.0,CLS,-16.0,Qoo坊,-38.0,,,
3位,14分,2017-01-14 23:21,四鳳南喰赤－,https://tenhou.net/3/?log=2017011500gm-00a9-0000-d9b0e5ff&tw=0,九段,1710,0,2225,Dingo,53.0,cobehope,19.0,CLS,-21.0,goisubai,-51.0,,,
2位,27分,2017-01-14 23:36,四鳳南喰赤－,https://tenhou.net/3/?log=2017011500gm-00a9-0000-de6abfc9&tw=1,九段,1710,45,2223,cobehope,52.0,CLS,14.0,ゆるふわ,-26.0,goisubai,-40.0,,,
4位,30分,2017-01-15 00:16,四鳳南喰赤－,https://tenhou.net/3/?log=2017011501gm-00a9-0000-6016decf&tw=2,九段,1755,-165,2225,クッパ裏,45.0,krr,6.0,SUZUKAⅡ,-14.0,CLS,-37.0,,,
4位,29分,2017-01-15 00:57,四鳳南喰赤－,https://tenhou.net/3/?log=2017011501gm-00a9-0000-7f0f9a8d&tw=2,九段,1590,-165,2219,かめじろう,46.0,Redbull,14.0,五輪書ガール,-10.0,CLS,-50.0,,,
2位,34分,2017-01-15 12:40,四鳳南喰赤－,https://tenhou.net/3/?log=2017011513gm-00a9-0000-11006014&tw=0,九段,1425,45,2212,of,57.0,CLS,4.0,sairasu,-24.0,タキトール,-37.0,,,
1位,22分,2017-01-15 13:26,四鳳南喰赤－,https://tenhou.net/3/?log=2017011514gm-00a9-0000-e307bdb5&tw=2,九段,1470,90,2214,CLS,47.0,きよぴん,4.0,kusagame,-19.0,mato0603,-32.0,,,
1位,33分,2017-01-15 14:14,四鳳南喰赤－,https://tenhou.net/3/?log=2017011515gm-00a9-0000-5b42b837&tw=2,九段,1560,90,2220,CLS,45.0,ces9,5.0,▽与作(おにぎり,-17.0,至如信モノ,-33.0,,,
3位,23分,2017-01-15 14:53,四鳳南喰赤－,https://tenhou.net/3/?log=2017011515gm-00a9-0000-67a4115c&tw=0,九段,1650,0,2225,zoo1964,52.0,かなっちょ_25,12.0,CLS,-14.0,＝鷺森灼＝,-50.0,,,
1位,39分,2017-01-15 15:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011516gm-00a9-0000-06ffda63&tw=3,九段,1650,90,2223,CLS,48.0,EX,10.0,じゅなばばば,-17.0,zoo1964,-41.0,,,
3位,27分,2017-01-15 16:08,四鳳南喰赤－,https://tenhou.net/3/?log=2017011517gm-00a9-0000-67dafacf&tw=3,九段,1740,0,2229,.園城寺怜.,47.0,坊やアツ,9.0,CLS,-14.0,＝鷺森灼＝,-42.0,,,
1位,13分,2017-01-15 16:41,四鳳南喰赤－,https://tenhou.net/3/?log=2017011517gm-00a9-0000-31527d58&tw=2,九段,1740,90,2226,CLS,58.0,＼(＾o＾)／★,21.0,白鹿愛莉,-24.0,戰艦レ級,-55.0,,,
3位,9分,2017-01-15 17:09,四鳳南喰赤－,https://tenhou.net/3/?log=2017011518gm-00a9-0000-cd2b1595&tw=1,九段,1830,0,2232,＝鷺森灼＝,50.0,ピコマスティフ,13.0,CLS,-12.0,yoshi52,-51.0,,,
3位,23分,2017-01-15 17:19,四鳳南喰赤－,https://tenhou.net/3/?log=2017011518gm-00a9-0000-ba4c09c5&tw=0,九段,1830,0,2230,＝鷺森灼＝,62.0,ピコマスティフ,11.0,CLS,-27.0,ufo_,-46.0,,,
1位,32分,2017-01-15 17:44,四鳳南喰赤－,https://tenhou.net/3/?log=2017011518gm-00a9-0000-b55914d1&tw=1,九段,1830,90,2228,CLS,45.0,＼(＾o＾)／★,8.0,はいてんぼー,-18.0,sairasu,-35.0,,,
4位,38分,2017-01-15 18:26,四鳳南喰赤－,https://tenhou.net/3/?log=2017011519gm-00a9-0000-aa8e0852&tw=0,九段,1920,-165,2233,雷神魔理沙,52.0,Zuttaka,16.0,安定四段,-19.0,CLS,-49.0,,,
1位,27分,2017-01-15 19:56,四鳳南喰赤－,https://tenhou.net/3/?log=2017011520gm-00a9-0000-66301200&tw=3,九段,1755,90,2227,CLS,48.0,ちょりお,16.0,戰場ヶ原ひたぎ,-13.0,evgomes1,-51.0,,,
3位,23分,2017-01-15 20:31,四鳳南喰赤－,https://tenhou.net/3/?log=2017011521gm-00a9-0000-da7c2223&tw=0,九段,1845,0,2233,leomooo,50.0,AMALIA,15.0,CLS,-10.0,戰場ヶ原ひたぎ,-55.0,,,
3位,24分,2017-01-15 21:00,四鳳南喰赤－,https://tenhou.net/3/?log=2017011522gm-00a9-0000-a01b39fd&tw=2,九段,1845,0,2230,ソンセキ,50.0,タラフマラ族,11.0,CLS,-17.0,しらたま,-44.0,,,
3位,37分,2017-01-15 21:29,四鳳南喰赤－,https://tenhou.net/3/?log=2017011522gm-00a9-0000-2fba7cae&tw=1,九段,1845,0,2228,ねきせ@,57.0,しらたま,4.0,CLS,-22.0,性天使,-39.0,,,
3位,20分,2017-01-15 22:13,四鳳南喰赤－,https://tenhou.net/3/?log=2017011523gm-00a9-0000-b0ceac81&tw=3,九段,1845,0,2225,橋場,47.0,リップルラップル,5.0,CLS,-16.0,ダボ,-36.0,,,
2位,27分,2017-01-15 22:35,四鳳南喰赤－,https://tenhou.net/3/?log=2017011523gm-00a9-0000-8247b277&tw=2,九段,1845,45,2223,リップルラップル,52.0,CLS,19.0,molts,-19.0,tatsu702,-52.0,,,
1位,30分,2017-01-15 23:08,四鳳南喰赤－,https://tenhou.net/3/?log=2017011600gm-00a9-0000-eca68115&tw=1,九段,1890,90,2225,CLS,45.0,タリーゲス,9.0,aeg754,-16.0,にゃんこ＠先生,-38.0,,,
1位,29分,2017-01-15 23:47,四鳳南喰赤－,https://tenhou.net/3/?log=2017011600gm-00a9-0000-cb14b59e&tw=0,九段,1980,90,2230,CLS,49.0,大入道くん,14.0,天才麻將加奈,-19.0,AUGURI,-44.0,,,
2位,21分,2017-01-16 00:59,四鳳南喰赤－,https://tenhou.net/3/?log=2017011601gm-00a9-0000-5f2b2d13&tw=1,九段,2070,45,2236,ほんきです,60.0,CLS,5.0,大坪,-26.0,cobehope,-39.0,,,
4位,26分,2017-01-16 19:14,四鳳南喰赤－,https://tenhou.net/3/?log=2017011620gm-00a9-0000-14ccf4c5&tw=1,九段,2115,-165,2237,ごりごりごりら,45.0,oisyo,9.0,銀色いがぐり,-19.0,CLS,-35.0,,,
1位,30分,2017-01-16 19:43,四鳳南喰赤－,https://tenhou.net/3/?log=2017011620gm-00a9-0000-d151e662&tw=0,九段,1950,90,2231,CLS,50.0,てんぽいんと,9.0,oisyo,-15.0,gousi,-44.0,,,
2位,18分,2017-01-16 20:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011621gm-00a9-0000-de35af9f&tw=1,九段,2040,45,2237,☆能登麻美子☆,60.0,CLS,0.0,Redbull,-23.0,gush,-37.0,,,
1位,41分,2017-01-16 20:49,四鳳南喰赤－,https://tenhou.net/3/?log=2017011621gm-00a9-0000-7e4dd793&tw=3,九段,2085,90,2239,CLS,46.0,sb神医,8.0,kiyonari,-18.0,清々しい放銃,-36.0,,,
2位,34分,2017-01-16 21:44,四鳳南喰赤－,https://tenhou.net/3/?log=2017011622gm-00a9-0000-f4575f94&tw=2,九段,2175,45,2244,夏の夜の夢,58.0,CLS,14.0,Kirche,-27.0,タケヤマ,-45.0,,,
2位,26分,2017-01-16 22:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011623gm-00a9-0000-2daee809&tw=0,九段,2220,45,2246,ごりごりごりら,51.0,CLS,9.0,むりくぼ,-14.0,たくじろう,-46.0,,,
2位,41分,2017-01-16 22:54,四鳳南喰赤－,https://tenhou.net/3/?log=2017011623gm-00a9-0000-d04bb751&tw=3,九段,2265,45,2247,gousi,64.0,CLS,-2.0,ピヨっす,-25.0,比嘉秀仁,-37.0,,,
3位,21分,2017-01-16 23:44,四鳳南喰赤－,https://tenhou.net/3/?log=2017011700gm-00a9-0000-97a9dd22&tw=3,九段,2310,0,2249,てんぽいんと,47.0,ATM1429,12.0,CLS,-23.0,一蓮峻潤,-36.0,,,
1位,23分,2017-01-17 00:07,四鳳南喰赤－,https://tenhou.net/3/?log=2017011701gm-00a9-0000-58f4cbf2&tw=1,九段,2310,90,2247,CLS,65.0,幻霊,-4.0,「円」,-24.0,Redbull,-37.0,,,
2位,17分,2017-01-17 00:40,四鳳南喰赤－,https://tenhou.net/3/?log=2017011701gm-00a9-0000-60b08d20&tw=3,九段,2400,45,2252,小手返撲滅会長,55.0,CLS,20.0,ガオーさん,-23.0,ゆるふわ,-52.0,,,
4位,27分,2017-01-17 18:53,四鳳南喰赤－,https://tenhou.net/3/?log=2017011719gm-00a9-0000-8dbb7977&tw=1,九段,2445,-165,2254,MAK0104,46.0,安定四段,11.0,Paella,-14.0,CLS,-43.0,,,
2位,18分,2017-01-17 19:22,四鳳南喰赤－,https://tenhou.net/3/?log=2017011720gm-00a9-0000-cd5515e1&tw=2,九段,2280,45,2248,石原良純,43.0,CLS,5.0,凱章,-19.0,レイトン准教授,-29.0,,,
1位,22分,2017-01-17 19:49,四鳳南喰赤－,https://tenhou.net/3/?log=2017011720gm-00a9-0000-b2864b59&tw=1,九段,2325,90,2249,CLS,51.0,oisyo,1.0,mochiズキ,-21.0,わが名はどらどら,-31.0,,,
2位,30分,2017-01-17 20:17,四鳳南喰赤－,https://tenhou.net/3/?log=2017011721gm-00a9-0000-1da08e3f&tw=0,九段,2415,45,2255,butitama,44.0,CLS,12.0,zyunbo,-14.0,にゃんこ＠先生,-42.0,,,
1位,20分,2017-01-17 20:55,四鳳南喰赤－,https://tenhou.net/3/?log=2017011721gm-00a9-0000-a2a61218&tw=0,九段,2460,90,2256,CLS,63.0,ゴールドシップ,28.0,team-ex,-33.0,<>,-58.0,,,
3位,31分,2017-01-17 21:24,四鳳南喰赤－,https://tenhou.net/3/?log=2017011722gm-00a9-0000-8e311ca0&tw=0,九段,2550,0,2262,mokio,46.0,yachi358,3.0,CLS,-18.0,愛内里菜,-31.0,,,
3位,18分,2017-01-17 22:14,四鳳南喰赤－,https://tenhou.net/3/?log=2017011723gm-00a9-0000-e78f893f&tw=3,九段,2550,0,2260,３番ショート坂田,54.0,沖２９,8.0,CLS,-16.0,peater,-46.0,,,
3位,24分,2017-01-17 22:40,四鳳南喰赤－,https://tenhou.net/3/?log=2017011723gm-00a9-0000-505de1ba&tw=2,九段,2550,0,2257,of,56.0,Ｓぞえ☆,2.0,CLS,-20.0,安定四段,-38.0,,,
1位,32分,2017-01-17 23:07,四鳳南喰赤－,https://tenhou.net/3/?log=2017011800gm-00a9-0000-a52535c5&tw=0,九段,2550,90,2255,CLS,67.0,彩京,4.0,(・．・),-16.0,ひさ,-55.0,,,
4位,25分,2017-01-18 00:00,四鳳南喰赤－,https://tenhou.net/3/?log=2017011801gm-00a9-0000-75f58e1f&tw=0,九段,2640,-165,2261,少女ファイト,46.0,蛙の王様,14.0,でんつう,-14.0,CLS,-46.0,,,
1位,34分,2017-01-18 21:06,四鳳南喰赤－,https://tenhou.net/3/?log=2017011822gm-00a9-0000-32c8efb5&tw=2,九段,2475,90,2254,CLS,103.0,kusagame,-9.0,ふか,-38.0,普通の運力で充分,-56.0,,,
4位,40分,2017-01-18 21:52,四鳳南喰赤－,https://tenhou.net/3/?log=2017011822gm-00a9-0000-c609ee3c&tw=0,九段,2565,-165,2260,KEN-OGAS,55.0,butitama,18.0,信濃の荒法師,-29.0,CLS,-44.0,,,
4位,17分,2017-01-18 22:39,四鳳南喰赤－,https://tenhou.net/3/?log=2017011823gm-00a9-0000-cea2a748&tw=1,九段,2400,-165,2254,たがやす,59.0,安定四段,8.0,幻霊,-23.0,CLS,-44.0,,,
2位,25分,2017-01-18 23:02,四鳳南喰赤－,https://tenhou.net/3/?log=2017011900gm-00a9-0000-2bfede48&tw=1,九段,2235,45,2248,ジャックフ口スト,49.0,CLS,18.0,ぴーおか,-17.0,にせ西園寺,-50.0,,,
2位,27分,2017-01-18 23:28,四鳳南喰赤－,https://tenhou.net/3/?log=2017011900gm-00a9-0000-2e2c55f6&tw=0,九段,2280,45,2249,さりーすこっと,44.0,CLS,8.0,tacos,-14.0,KOTA**,-38.0,,,
1位,17分,2017-01-19 00:04,四鳳南喰赤－,https://tenhou.net/3/?log=2017011901gm-00a9-0000-11d660ef&tw=1,九段,2325,90,2251,CLS,44.0,秋田のにんにく,9.0,よつばと！,-15.0,durrrrr,-38.0,,,
2位,16分,2017-01-19 00:26,四鳳南喰赤－,https://tenhou.net/3/?log=2017011901gm-00a9-0000-117f9d4e&tw=1,九段,2415,45,2257,shapeler,58.0,CLS,11.0,でんつう,-13.0,miriri,-56.0,,,
1位,28分,2017-01-19 00:49,四鳳南喰赤－,https://tenhou.net/3/?log=2017011901gm-00a9-0000-52e3f67f&tw=2,九段,2460,90,2258,CLS,41.0,hayato☆,8.0,むきっち,-15.0,かぼちゃぼ,-34.0,,,
1位,26分,2017-01-19 22:21,四鳳南喰赤－,https://tenhou.net/3/?log=2017011923gm-00a9-0000-c194cd04&tw=0,九段,2550,90,2264,CLS,45.0,ヨコヅナ,12.0,koboz2,-17.0,中の上,-40.0,,,
3位,15分,2017-01-19 22:47,四鳳南喰赤－,https://tenhou.net/3/?log=2017011923gm-00a9-0000-e1ad0d02&tw=0,九段,2640,0,2269,うけながすぜ,64.0,koboz2,5.0,CLS,-16.0,M@SO,-53.0,,,
1位,26分,2017-01-19 23:03,四鳳南喰赤－,https://tenhou.net/3/?log=2017012000gm-00a9-0000-4f77ba57&tw=1,九段,2640,90,2267,CLS,47.0,時を刻む唄,12.0,noprops,-8.0,suzumeの涙,-51.0,,,
3位,32分,2017-01-19 23:59,四鳳南喰赤－,https://tenhou.net/3/?log=2017012000gm-00a9-0000-86acbced&tw=0,九段,2730,0,2272,北の対子落とし,52.0,なんでもナーミン,10.0,CLS,-10.0,麻雀九級,-52.0,,,
1位,24分,2017-01-20 10:16,四鳳南喰赤－,https://tenhou.net/3/?log=2017012011gm-00a9-0000-4fbc07a0&tw=3,九段,2730,90,2270,CLS,47.0,タケヤマ,16.0,ぴおぴお１１,-22.0,yoshi52,-41.0,,,
1位,24分,2017-01-20 20:46,四鳳南喰赤－,https://tenhou.net/3/?log=2017012021gm-00a9-0000-16c4ee7f&tw=2,九段,2820,90,2276,CLS,53.0,tatakuya,22.0,-乱れ雪月花-,-23.0,butitama,-52.0,,,
3位,32分,2017-01-20 21:13,四鳳南喰赤－,https://tenhou.net/3/?log=2017012022gm-00a9-0000-6e83d9f2&tw=1,九段,2910,0,2281,ダボ,58.0,シーラねっと,25.0,CLS,-29.0,ぱるこし,-54.0,,,
2位,38分,2017-01-20 21:52,四鳳南喰赤－,https://tenhou.net/3/?log=2017012022gm-00a9-0000-1007c34d&tw=2,九段,2910,45,2279,トシフーニ,47.0,CLS,2.0,幻霊,-19.0,yachi358,-30.0,,,
1位,22分,2017-01-20 22:35,四鳳南喰赤－,https://tenhou.net/3/?log=2017012023gm-00a9-0000-25e4faf9&tw=1,九段,2955,90,2280,CLS,49.0,taiwanco,16.0,out祭り,-19.0,「円」,-46.0,,,
1位,17分,2017-01-20 23:17,四鳳南喰赤－,https://tenhou.net/3/?log=2017012100gm-00a9-0000-cf555a2d&tw=0,九段,3045,90,2286,CLS,51.0,もりもりおにぎり,17.0,如月烏有,-20.0,戰場ヶ原ひたぎ,-48.0,,,
4位,22分,2017-01-20 23:40,四鳳南喰赤－,https://tenhou.net/3/?log=2017012100gm-00a9-0000-d0fc6623&tw=2,九段,3135,-165,2291,KEN-OGAS,40.0,信濃の荒法師,11.0,大楠公,-19.0,CLS,-32.0,,,
